item_id	domain_id	domain_name	dimension_id	dimension_name	facet_id	facet_name	method_family	item_format	item_text	option_a	option_b	option_c	option_d	option_e	keyed_answer	response_scale	primary_domain_id	primary_dimension_id	primary_facet_id	secondary_dimension_ids	loading_type	intended_meaning	prohibited_overlap	bank_state	use_status	validation_track
NEX-GMB-320	D5	Applied Workplace Behavior	D5-ED	Execution Discipline	D5-ED-SM	Standards Maintenance	contextual_self_report	statement	I maintain quality standards on my work even under tight deadlines.							1-5 Frequency	D5	D5-ED	D5-ED-SM	D1-IN,D1-CE	adjacent	Measures ability to uphold standards despite time pressure.	Integrity as identity	pilot	operational_blocked	structural,discriminant
NEX-GMB-321	D5	Applied Workplace Behavior	D5-JDQ	Judgment and Decision Quality	D5-JDQ-DO	Decision Ownership	contextual_self_report	statement	I tend to avoid taking full responsibility for decision outcomes when unexpected challenges occur.							1-5 Frequency	D5	D5-JDQ	D5-JDQ-DO	D3-AUD,D5-LE	adjacent	Measures willingness to accept accountability for decisions and their consequences.	Confidence only	research	operational_blocked	structural,discriminant
NEX-GMB-322	D5	Applied Workplace Behavior	D5-JDQ	Judgment and Decision Quality	D5-JDQ-DO	Decision Ownership	contextual_self_report	statement	When a decision I made causes problems, I usually avoid seeking solutions and may shift blame instead.							1-5 Frequency	D5	D5-JDQ	D5-JDQ-DO	D3-AUD,D5-LE	adjacent	Measures active problem-solving and accountability after decision outcomes.	Confidence only	research	operational_blocked	structural,discriminant
NEX-GMB-323	D5	Applied Workplace Behavior	D5-JDQ	Judgment and Decision Quality	D5-JDQ-EC	Ethical Choice	contextual_self_report	statement	I ensure my decisions consider both what is right and what benefits the organization.							1-5 Frequency	D5	D5-JDQ	D5-JDQ-EC	D1-IN,D3-PU	adjacent	Measures integration of ethical and organizational considerations in choices.	Purpose or ethics identity	research	operational_blocked	structural,discriminant,criterion
NEX-GMB-324	D5	Applied Workplace Behavior	D5-JDQ	Judgment and Decision Quality	D5-JDQ-EC	Ethical Choice	contextual_self_report	statement	I avoid shortcuts in decisions even if it means extra effort to maintain ethical standards.							1-5 Frequency	D5	D5-JDQ	D5-JDQ-EC	D1-IN,D3-PU	adjacent	Measures commitment to ethical integrity despite added effort.	Purpose or ethics identity	research	operational_blocked	structural,discriminant,criterion
NEX-GMB-325	D5	Applied Workplace Behavior	D5-JDQ	Judgment and Decision Quality	D5-JDQ-OV1	Judgment and Decision Quality Overlay 1	sjt	scenario_mcq	You must choose between allocating budget to employee training or upgrading equipment. Both are important but funds are limited. What is the strongest choice?	Prioritize training because skilled employees improve long-term productivity.	Prioritize equipment upgrades to enhance immediate operational efficiency.	Split the budget evenly to address both needs partially.	Delay both investments until more funds become available.	Ask team members to vote on which to fund.	A	sjt_single_best	D5	D5-JDQ	D5-JDQ-OV1		adjacent	Measures quality of trade-off decisions balancing short and long-term benefits.	Dimension overlay should not collapse into image management or generic superiority signaling.	research	operational_blocked	structural,discriminant,criterion
NEX-GMB-326	D5	Applied Workplace Behavior	D5-JDQ	Judgment and Decision Quality	D5-JDQ-PQ	Prioritization Quality	contextual_self_report	statement	I prioritize tasks that will have the greatest impact on our team’s goals.							1-5 Frequency	D5	D5-JDQ	D5-JDQ-PQ	D2-DC,D5-ED	adjacent	Measures ability to align priorities with team objectives.	Conscientiousness only	research	operational_blocked	structural,discriminant,criterion
NEX-GMB-327	D5	Applied Workplace Behavior	D5-JDQ	Judgment and Decision Quality	D5-JDQ-PQ	Prioritization Quality	contextual_self_report	statement	When deadlines conflict, I choose what best supports overall business outcomes.							1-5 Frequency	D5	D5-JDQ	D5-JDQ-PQ	D2-DC,D5-ED	adjacent	Measures prioritization based on business impact under time constraints.	Conscientiousness only	research	operational_blocked	structural,discriminant,criterion
NEX-GMB-328	D5	Applied Workplace Behavior	D5-JDQ	Judgment and Decision Quality	D5-JDQ-PR	Practical Reasoning	contextual_self_report	statement	I break complex problems into manageable steps before deciding on a solution.							1-5 Frequency	D5	D5-JDQ	D5-JDQ-PR	D2-AR,D2-DC	adjacent	Measures ability to analyze and structure problems for practical decisions.	Cognitive ability as identity	research	operational_blocked	structural,discriminant,criterion
NEX-GMB-329	D5	Applied Workplace Behavior	D5-JDQ	Judgment and Decision Quality	D5-JDQ-PR	Practical Reasoning	contextual_self_report	statement	I consider potential risks and benefits before finalizing a decision.							1-5 Frequency	D5	D5-JDQ	D5-JDQ-PR	D2-AR,D2-DC	adjacent	Measures thoughtful consideration of consequences in decision-making.	Cognitive ability as identity	research	operational_blocked	structural,discriminant,criterion
NEX-GMB-330	D5	Applied Workplace Behavior	D5-JDQ	Judgment and Decision Quality	D5-JDQ-TQ	Trade-Off Quality	contextual_self_report	statement	I weigh the pros and cons of options carefully to find the best compromise.							1-5 Frequency	D5	D5-JDQ	D5-JDQ-TQ	D2-DC,D2-NR	adjacent	Measures skill in evaluating trade-offs to optimize outcomes.	Pure logic only	research	operational_blocked	structural,discriminant,criterion
NEX-GMB-331	D5	Applied Workplace Behavior	D5-JDQ	Judgment and Decision Quality	D5-JDQ-TQ	Trade-Off Quality	contextual_self_report	statement	I adjust my choices when new information changes the balance between competing priorities.							1-5 Frequency	D5	D5-JDQ	D5-JDQ-TQ	D2-DC,D2-NR	adjacent	Measures flexibility in revising trade-offs based on updated data.	Pure logic only	research	operational_blocked	structural,discriminant,criterion
NEX-GMB-332	D5	Applied Workplace Behavior	D5-LE	Leadership Expression	D5-LE-AL	Accountability Leadership	contextual_self_report	statement	I tend to distance myself from my team's results and hesitate to address issues when commitments are missed.							1-5 Frequency	D5	D5-LE	D5-LE-AL	D1-IN,D5-JDQ	adjacent	Measures a leader's tendency to accept responsibility and hold others accountable for outcomes.	Harshness as strength	research	operational_blocked	structural,discriminant,criterion
NEX-GMB-333	D5	Applied Workplace Behavior	D5-LE	Leadership Expression	D5-LE-AL	Accountability Leadership	contextual_self_report	statement	I often delay following up on missed deadlines and rarely seek to understand causes or find solutions promptly.							1-5 Frequency	D5	D5-LE	D5-LE-AL	D1-IN,D5-JDQ	adjacent	Measures proactive accountability in addressing performance delays.	Harshness as strength	research	operational_blocked	structural,discriminant,criterion
NEX-GMB-334	D5	Applied Workplace Behavior	D5-LE	Leadership Expression	D5-LE-CUP	Confidence Under Pressure	contextual_self_report	statement	I remain calm and focused when unexpected problems arise during critical projects.							1-5 Frequency	D5	D5-LE	D5-LE-CUP	D1-ES,D4-SR	adjacent	Measures confidence and composure under workplace pressure.	Boldness image only	research	operational_blocked	structural,discriminant,criterion
NEX-GMB-335	D5	Applied Workplace Behavior	D5-LE	Leadership Expression	D5-LE-CUP	Confidence Under Pressure	contextual_self_report	statement	I communicate my decisions clearly even when under tight deadlines or stress.							1-5 Frequency	D5	D5-LE	D5-LE-CUP	D1-ES,D4-SR	adjacent	Measures clarity and assertiveness when pressured.	Boldness image only	research	operational_blocked	structural,discriminant,criterion
NEX-GMB-336	D5	Applied Workplace Behavior	D5-LE	Leadership Expression	D5-LE-DI	Delegation Inclination	contextual_self_report	statement	I assign tasks to team members based on their strengths and development goals.							1-5 Frequency	D5	D5-LE	D5-LE-DI	D3-AUD,D4-RM	adjacent	Measures thoughtful delegation aligned with team capabilities.	Micromanagement opposite only	research	operational_blocked	structural,discriminant
NEX-GMB-337	D5	Applied Workplace Behavior	D5-LE	Leadership Expression	D5-LE-DI	Delegation Inclination	contextual_self_report	statement	I delegate tasks and then provide the autonomy needed for team members to succeed.							1-5 Frequency	D5	D5-LE	D5-LE-DI	D3-AUD,D4-RM	adjacent	Measures willingness to entrust responsibility and empower others.	Micromanagement opposite only	research	operational_blocked	structural,discriminant
NEX-GMB-338	D5	Applied Workplace Behavior	D5-LE	Leadership Expression	D5-LE-DS	Direction Setting	contextual_self_report	statement	I clearly communicate the team's goals and how each person's work contributes to them.							1-5 Frequency	D5	D5-LE	D5-LE-DS	D1-SA,D3-ID	adjacent	Measures clarity in setting direction and linking individual roles to objectives.	Assertiveness as identity	research	operational_blocked	structural,discriminant,criterion
NEX-GMB-339	D5	Applied Workplace Behavior	D5-LE	Leadership Expression	D5-LE-DS	Direction Setting	contextual_self_report	statement	I adjust our team's priorities when new information indicates a better approach.							1-5 Frequency	D5	D5-LE	D5-LE-DS	D1-SA,D3-ID	adjacent	Measures flexibility in direction setting based on evolving conditions.	Assertiveness as identity	research	operational_blocked	structural,discriminant,criterion
NEX-GMB-340	D5	Applied Workplace Behavior	D5-LE	Leadership Expression	D5-LE-MOB	Mobilization	contextual_self_report	statement	I inspire my team by connecting their work to the organization's mission and values.							1-5 Frequency	D5	D5-LE	D5-LE-MOB	D3-ID,D5-CI	adjacent	Measures ability to motivate through meaningful context rather than charisma alone.	Charisma image only	research	operational_blocked	structural,discriminant,criterion
NEX-GMB-341	D5	Applied Workplace Behavior	D5-LE	Leadership Expression	D5-LE-MOB	Mobilization	contextual_self_report	statement	I encourage collaboration and recognize contributions to maintain team energy and focus.							1-5 Frequency	D5	D5-LE	D5-LE-MOB	D3-ID,D5-CI	adjacent	Measures active efforts to sustain motivation through recognition and teamwork.	Charisma image only	research	operational_blocked	structural,discriminant,criterion
NEX-GMB-342	D5	Applied Workplace Behavior	D5-LE	Leadership Expression	D5-LE-OV1	Leadership Expression Overlay 1	sjt	scenario_mcq	You notice your team is missing a key deadline because one member is overwhelmed with tasks. What is the strongest response?	Discuss the workload openly, reassign tasks as needed, and offer support to meet the deadline.	Tell the team to work faster and meet the deadline without changing current plans.	Delay notifying stakeholders until the deadline is passed to avoid pressure.	Take over the member's tasks yourself to ensure completion.	Assign blame during the next team meeting to prevent future issues.	A	sjt_single_best	D5	D5-LE	D5-LE-OV1		adjacent	Measures leadership judgment in balancing accountability, delegation, and support to maintain performance under pressure.	Dimension overlay should not collapse into image management or generic superiority signaling.	research	operational_blocked	structural,discriminant,criterion
NEX-GMB-343	D5	Applied Workplace Behavior	D5-TC	Team Contribution	D5-TC-CV	Coordination Value	contextual_self_report	statement	I rarely coordinate my tasks with team members, which sometimes leads to duplication or disrupted progress.							1-5 Frequency	D5	D5-TC	D5-TC-CV	D4-TC,D5-WS	adjacent	Measures the tendency to coordinate efforts with team members to optimize workflow and reduce overlap.	General coordination style	pilot	operational_blocked	structural,discriminant
NEX-GMB-344	D5	Applied Workplace Behavior	D5-TC	Team Contribution	D5-TC-CV	Coordination Value	contextual_self_report	statement	I usually keep my work schedule fixed and do not adjust it to match the timelines of others on the team.							1-5 Frequency	D5	D5-TC	D5-TC-CV	D4-TC,D5-WS	adjacent	Measures flexibility in adjusting personal tasks to support team timing and coordination.	General coordination style	pilot	operational_blocked	structural,discriminant
NEX-GMB-345	D5	Applied Workplace Behavior	D5-TC	Team Contribution	D5-TC-OV1	Team Contribution Overlay 1	sjt	scenario_mcq	A team member misses a deadline that affects your project timeline. What is the strongest response?	Discuss privately to understand the issue and agree on a revised plan.	Report the delay to management immediately to escalate the problem.	Ignore it and adjust your work to compensate without confrontation.	Publicly address the missed deadline in the next team meeting to prompt accountability.	Take over the delayed tasks yourself without discussing with the team member.	A	sjt_single_best	D5	D5-TC	D5-TC-OV1		adjacent	Measures practical problem solving and communication to maintain team progress.	Dimension overlay should not collapse into image management or generic superiority signaling.	pilot	operational_blocked	structural,discriminant
NEX-GMB-346	D5	Applied Workplace Behavior	D5-TC	Team Contribution	D5-TC-RIA	Reciprocity in Action	contextual_self_report	statement	I respond promptly when a teammate asks for help with their tasks.							1-5 Frequency	D5	D5-TC	D5-TC-RIA	D4-TC,D3-AF	adjacent	Measures willingness to reciprocate assistance and support within the team.	Niceness only	pilot	operational_blocked	structural,discriminant
